[2025-07-16 10:22:12] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 1449.5
[2025-08-15 22:31:01] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 22:31:01] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 22:34:01] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 22:34:01] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 22:37:01] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 22:37:01] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 22:40:01] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 22:40:01] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 22:43:01] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 22:43:01] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 22:46:01] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 22:46:01] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 22:49:01] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 22:49:01] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 22:52:01] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 22:52:01] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 22:55:01] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 22:55:01] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 22:58:02] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 22:58:02] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:01:02] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:01:02] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:04:02] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:04:02] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:07:02] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:07:02] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:10:02] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:10:02] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:13:02] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:13:02] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:16:02] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:16:02] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:19:02] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:19:02] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:22:02] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:22:02] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:25:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:25:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:28:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:28:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:31:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:31:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:34:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:34:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:37:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:37:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:40:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:40:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:43:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:43:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:46:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:46:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:49:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:49:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:52:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:52:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:55:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:55:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-15 23:58:04] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-15 23:58:04] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:01:04] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:01:04] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:04:04] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:04:04] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:07:04] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:07:04] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:10:04] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:10:04] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:13:04] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:13:04] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:16:04] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:16:04] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:19:04] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:19:04] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:22:05] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:22:05] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:25:05] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:25:05] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:28:05] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:28:05] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:31:05] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:31:05] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:34:05] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:34:05] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:37:05] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:37:05] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:40:05] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:40:05] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:43:06] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:43:06] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:46:06] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:46:06] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:49:06] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:49:06] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:52:06] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:52:06] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:55:06] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:55:06] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 00:58:06] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 00:58:06] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 01:01:06] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 01:01:06] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 01:04:07] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 01:04:07] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 01:07:07] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 01:07:07] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 01:10:07] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 01:10:07] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 01:13:07] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 01:13:07] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 01:16:07] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 01:16:07] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 01:19:07] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 01:19:07] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 01:22:07] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 01:22:07] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 01:25:07] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 01:25:07] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 08:52:38] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 08:52:38] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 08:55:38] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 08:55:38] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 08:58:38] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 08:58:38] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:01:38] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:01:38] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:04:38] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:04:38] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:07:38] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:07:38] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:10:39] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:10:39] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:13:39] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:13:39] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:16:39] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:16:39] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:19:39] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:19:39] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:22:39] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:22:39] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:25:39] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:25:39] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:28:39] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:28:39] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:31:39] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:31:39] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:34:39] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:34:39] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:37:39] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:37:39] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:40:40] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:40:40] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:43:40] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:43:40] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:46:40] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:46:40] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:49:40] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:49:40] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:52:40] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:52:40] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:55:40] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:55:40] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 09:58:40] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 09:58:40] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:01:40] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:01:40] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:04:40] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:04:40] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:07:41] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:07:41] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:10:41] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:10:41] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:13:41] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:13:41] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:16:41] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:16:41] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:19:41] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:19:41] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:22:41] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:22:41] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:25:41] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:25:41] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:28:41] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:28:41] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:31:41] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:31:41] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:34:41] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:34:41] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:37:42] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:37:42] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:40:42] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:40:42] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:43:42] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:43:42] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:46:42] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:46:42] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:49:42] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:49:42] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:52:42] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:52:42] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:55:42] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:55:42] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 10:58:42] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 10:58:42] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 11:01:42] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 11:01:42] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
[2025-08-16 11:04:42] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 9146.46
[2025-08-16 11:04:42] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 9070.62
